id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
360,Sit in the Peaceful Garden of the Chickadee Cottage in LoHi,666,Jennifer & Giovanni,,Highland,39.766414642333984,-105.0020980834961,Entire home/apt,96,30,181,2024-03-02,2.64,2,166,5,2017-BFN-0002177
364,Lodo / RiNo LOFT  via airport train,783,Jason,,Five Points,39.76672,-104.97906,Entire home/apt,179,185,87,2016-04-26,0.48,1,358,0,
590,Comfortable  - and a great value!,933,Jill,,North Park Hill,39.75511,-104.91109,Private room,62,2,722,2023-12-04,3.95,2,251,40,2021-BFN-0000578
592,private,933,Jill,,North Park Hill,39.75481,-104.91106,Private room,64,2,170,2024-03-04,0.92,2,249,3,2021-BFN-0000578
686,Alexandra's Queen Bed Room Long-term Rental Only,990,Alexandra,,North Capitol Hill,39.74695,-104.97838,Private room,40,30,256,2023-12-08,1.35,2,43,1,
1940,Baker Studio: Private-full kitchen-W/D-walkable,2150,Joanne,,Baker,39.72020510811656,-104.99749898910522,Entire home/apt,66,1,165,2024-03-28,1.89,1,226,43,2018-BFN-0002596
21745,Alexandra's King Bed Room Long-term Only,990,Alexandra,,North Capitol Hill,39.7449,-104.97711,Private room,40,30,235,2023-09-21,1.38,2,338,1,
31503,Highland Park Guest House,135298,Rick,,West Highland,39.76179,-105.02845,Entire home/apt,94,4,166,2023-12-27,1.01,1,332,24,2020-BFN-0000193
39405,LoHi Secret Garden at Mulberry at Denver Cottages,666,Jennifer & Giovanni,,Highland,39.76605337851223,-105.00307815462764,Entire home/apt,132,2,683,2024-03-27,4.11,2,21,43,2022-BFN-0010458
90307,Comfy Private King on the Main Floor (Park Hill),489506,Doreen,,South Park Hill,39.7495,-104.93362,Private room,90,1,273,2024-03-03,1.83,3,164,13,2023-BFN-0046364
154999,Midland Lofts 209: In the Heart of Downtown,745200,Susan,,CBD,39.74439,-104.98927,Entire home/apt,169,29,11,2011-12-13,0.07,4,211,0,
192430,Treetop View Room East City Park 1-2 months,923646,Kate,,South Park Hill,39.7435,-104.93753,Private room,36,29,132,2024-02-07,0.86,1,105,4,
217996,Highland Snug - Down,10730,William,,Highland,39.75897895304772,-105.01058308780986,Entire home/apt,90,30,12,2022-03-28,0.11,2,236,0,
364585,Washington Park Stunning Townhouse,930851,Nicholas,,Washington Park West,39.69845,-104.98073,Entire home/apt,154,29,142,2024-01-11,0.97,1,275,2,
370209,Private room in the nest - w/bathroom,269892,Maura,,Baker,39.7172,-104.99767,Private room,75,1,156,2024-03-17,1.47,2,261,23,2017-BFN-0008931
477016,Private room In the heart of Denver,10951,Tricia,,City Park West,39.74348,-104.97089,Private room,59,3,409,2024-03-20,2.86,1,25,33,2019-BFN-0009249
548897,"TreeHouseSuite, in Healing Center ~30 DAYS OR MORE",1313972,Heather,,City Park,39.74247,-104.95916,Private room,40,30,163,2023-10-18,1.20,2,150,2,
575758,a REAL warehouse LOFT,2832150,Kerry,,Five Points,39.76561,-104.97945,Entire home/apt,200,180,37,2017-01-09,0.31,1,365,0,
632709,1890 townhome in popular LoHi! 2018-BFN-0009355,2157095,Valerie,,Highland,39.76468,-105.00883,Entire home/apt,143,29,154,2020-03-13,1.18,1,79,0,
665622,Cozy Central Loft -Walkable to Everything - 2BR,3364096,Becky,,Highland,39.7616,-105.01235,Entire home/apt,90,29,859,2024-03-16,6.09,2,93,3,
676825,Beautiful Home in Charming Location,3440535,Krista,,Stapleton,39.75706,-104.88374,Entire home/apt,195,4,212,2024-03-15,1.51,1,63,26,2016-BFN-0007545
715123,Neighborhood Gem! Stylish Platt Park Bungalow,3654159,Dave & Lisa,,Platt Park,39.69381,-104.98364,Entire home/apt,140,2,117,2023-12-17,3.11,1,20,27,2021-BFN-0000478
732845,"RiNo Breweries, Food, Music & Art just steps away!",3816358,John,,Five Points,39.759,-104.98106,Entire home/apt,442,2,191,2024-03-01,1.37,1,223,20,2017-BFN-0000827
746298,Urban Retreat with Private Bath,3915386,Mary,,Lowry Field,39.72535,-104.89616,Private room,68,30,90,2024-01-02,0.83,1,58,3,2016-BFN-0008025
756594,Private lower level 2 bedroom suite,3638426,Ling & Chris,,South Park Hill,39.74027,-104.91516,Entire home/apt,75,2,402,2024-03-25,2.96,1,289,29,2016-BFN-0008363
761858,2 Bedrooms - 2 King Size Beds (Park Hill),489506,Doreen,,North Park Hill,39.75132,-104.93423,Private room,,1,22,2023-05-15,0.16,3,77,1,2023-BFN-0046364
774712,"ZEN! Location! Cute,Quiet,nosmoking,CLEAN!",4087056,Jeanne,,City Park West,39.74245,-104.9681,Entire home/apt,94,29,38,2023-03-11,0.28,6,347,0,
776434,Super-comfortable Modern Home 3 Bdr -Platt Park DU,3344763,Steve,,Platt Park,39.68403,-104.98296,Entire home/apt,212,3,107,2024-01-25,0.78,3,263,3,2023-BFN-0012138
815585,"Wash Park, 1920s craftsman Bungalow",1284617,Lawrence,,Washington Park,39.711,-104.97277,Entire home/apt,120,30,0,,,1,149,0,
915016,Cozy Capitol Hill Accommodation,4911774,Tim And Cindy,,Capitol Hill,39.73572,-104.97783,Entire home/apt,85,30,328,2024-03-13,2.49,1,273,4,2020-BFN-0000493
953052,Congress Park Cottage,5173501,Steve,,Congress Park,39.7325,-104.94919,Entire home/apt,,30,3,2023-06-18,0.03,1,365,1,
958612,DENVER SUITE MOUNTAIN VIEW GREAT LOCATION,5216325,Julia,,CBD,39.74646,-104.99688,Entire home/apt,111,30,12,2022-06-02,0.10,4,0,0,
1041934,"Private apt in Berkeley, MTN Views!",5811115,Annette,,Berkeley,39.78027,-105.03808,Entire home/apt,165,30,39,2024-01-31,0.30,5,289,2,
1042331,Beautiful Apt in Berkeley/Highlands,5811115,Annette,,Berkeley,39.77983,-105.03936,Entire home/apt,145,30,50,2024-01-31,0.38,5,135,3,
1069351,Historic Denver Bungalow- 30+ day rentals only,3577356,Bonnie,,Sunnyside,39.77389,-105.0106,Entire home/apt,100,30,5,2018-11-17,0.04,1,242,0,
1074386,1BR/1BA Santa Fe Arts District Home,5910663,Tony,,Lincoln Park,39.72599,-104.99628,Entire home/apt,156,1,126,2024-03-08,0.97,2,270,19,2020-BFN-0001729
1082572,Available Now! Private Yard & Parking. Dogs OK.,879998,Wade,,Baker,39.71466,-104.99192,Entire home/apt,125,30,47,2023-09-16,0.37,4,93,2,
1087609,Private Denver condo near Capitol,5124037,Darja,,Capitol Hill,39.73442,-104.98344,Entire home/apt,94,29,23,2023-12-15,0.17,2,293,2,
1179701,29+ nights! Updated home West Washington Park,4500015,Nina,,Speer,39.71346,-104.98361,Entire home/apt,225,29,17,2018-04-21,0.15,1,270,0,
1220547,Sunny Southwest Exposure! Brooks Tower One-Bed 5A,6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,56,30,3,2021-08-31,0.02,17,248,0,
1223593,Sweet and sunny in Capitol Hill,6674631,Cynthia,,Cheesman Park,39.73704,-104.96965,Private room,60,29,160,2022-11-05,1.25,3,332,0,
1223612,Suite of rooms in Capitol Hill,6674631,Cynthia,,Cheesman Park,39.73165,-104.97057,Private room,57,29,187,2023-10-31,1.42,3,291,2,
1279362,City Living! Brooks Tower 5M,6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,50,30,11,2023-08-19,0.08,17,243,1,
1279576,2x2 w/Private Balcony! Brooks Tower 5J,6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,98,30,6,2023-08-11,0.05,17,299,1,
1288109,Downtown Studio w/Great Location: Brooks Tower 4M,6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,58,30,6,2021-07-31,0.05,17,237,0,
1288126,Spacious Studio! Brooks Tower 6B,6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,66,30,9,2021-03-22,0.07,17,227,0,
1309159,Logan Square Studio APT #3 - w/clawfoot tub,1001851,Joe,,Capitol Hill,39.73444082066197,-104.98377035083135,Entire home/apt,65,30,56,2021-09-05,0.43,3,180,0,
1311993,Downtown Apt - Clean & Convenient! Brooks Tower 5I,6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,58,30,11,2023-07-15,0.09,17,257,2,
1313699,"Platt Park Urban Getaway: entire house, families!",7138728,Ann,,Platt Park,39.68332,-104.97382,Entire home/apt,297,4,28,2023-07-31,0.21,1,48,4,2021-BFN-0003953
1315790,Downtown 2x2 w/sunny exposure! Brooks Tower 6L,6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,98,30,13,2021-08-02,0.10,17,295,0,
1327856,Downtown Oasis with GREAT Outdoor Rooftop!,7206373,Leila And Alex,,Capitol Hill,39.73484,-104.98193,Entire home/apt,125,2,182,2024-03-03,1.41,1,5,9,2016-BFN-0007176
1337012,Logan Square APT #1 - 2 BR / 1.5 BA w/small shower,1001851,Joe,,Capitol Hill,39.73563,-104.98197,Entire home/apt,90,30,21,2018-10-07,0.16,3,362,0,
1339536,Downtown Apt w/Private Balcony! Brooks Tower 6N,6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,65,30,7,2023-06-30,0.08,17,278,1,
1339557,Fully furnished - Urban Living - Brooks Tower 6D,6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,68,30,9,2023-08-12,0.07,17,226,1,
1397309,Private balcony! Brooks Tower 6A,6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,68,30,7,2023-09-19,0.05,17,264,2,
1402409,Spacious 1928 Bungalow near Sloan's Lake.,1382900,Pamela,,West Colfax,39.73995,-105.04053,Entire home/apt,260,3,159,2023-11-05,1.25,1,82,17,2021-BFN-0000150
1581384,2BR - West Highlands Sweet Retreat!,8410190,Deanna,,West Highland,39.76779,-105.05005,Entire home/apt,100,30,85,2023-11-12,0.68,6,79,3,
1583103,W. Wash Park Artist Bungalow,8428229,Christina,,Speer,39.72088,-104.98371,Entire home/apt,105,29,44,2023-12-15,0.65,1,185,5,
1637744,Park Hill Denver: Shady Retreat,8697449,Jennifer,,South Park Hill,39.74446,-104.91113,Private room,80,31,38,2021-11-19,0.36,1,364,0,
1641476,Cozy Creole Cottage by Sloan's Lake,8714815,Allison,,Sloan Lake,39.75459,-105.04991,Entire home/apt,230,3,63,2024-02-02,0.80,1,111,16,2021-BFN-0000429
1733052,Beautiful Private Basement Suite near Downtown,2416216,Jason,,Cheesman Park,39.73799,-104.97219,Private room,94,1,1503,2024-03-21,11.79,1,261,137,2016-BFN-0008749
1737365,Stylish & Historic LoHi Loft on Wyandot,3378084,Alexandra,,Highland,39.75901,-105.01541,Entire home/apt,89,29,77,2023-09-05,0.62,1,96,3,
1758820,Denver Washington Park Front Home,3158051,Maureen,,Washington Park,39.70187,-104.96718,Entire home/apt,,29,1,2022-03-05,0.04,1,13,0,2021-BFN-0009986
1785877,"European style pension, Cheesman Park",6674631,Cynthia,,Cheesman Park,39.7388,-104.96965,Private room,50,29,173,2023-09-24,1.36,3,365,3,
1792152,Peaceful Retreat in Congress Park,9402581,Rita,,Congress Park,39.73377,-104.94866,Private room,78,29,255,2023-12-26,2.08,2,365,1,
1801950,Best Location HUGE 1 bedroom loft,9447036,Zach,,CBD,39.74569,-104.99202,Entire home/apt,154,2,344,2024-03-16,2.99,5,133,54,2022-BFN-0016801
1865204,Pet friendly 2 level studio in SE Denver,9725755,Eileen,,Hampden,39.66414,-104.91462,Private room,115,1,0,,,1,269,0,2020-BFN-0001536
1905596,"Charming, cozy, private hideaway",5811115,Annette,,Berkeley,39.77954,-105.03991,Entire home/apt,110,30,75,2023-08-31,0.60,5,351,1,
1908529,Tennyson Treehouse in Denver,9904510,Debbie,,West Highland,39.76794,-105.04618,Entire home/apt,93,2,3,2024-03-25,3,1,189,3,2024-BFN-0008822
1955800,High-Rise Condo in Heart of Denver,10109001,Joey,,CBD,39.74578,-104.99603,Entire home/apt,200,29,15,2018-08-31,0.12,1,178,0,
2061222,Sunny private house with off-street parking,5124037,Darja,,Montclair,39.74008,-104.91957,Entire home/apt,99,29,34,2018-01-01,0.28,2,243,0,2017-BFN-0000201
2104774,"Skylight,No car needed,Cozy,quiet,no smoking,CLEAN",4087056,Jeanne,,City Park West,39.74245,-104.9681,Entire home/apt,97,30,52,2023-07-22,0.48,6,294,1,
2119667,Architect Owned Unique Retreat in the Art District,10535707,Nicole,,Lincoln Park,39.73499,-105.00108,Entire home/apt,258,29,414,2021-09-04,3.34,1,365,0,
2139342,Designer Home Away From Home,10917089,Jeffrey,,Hilltop,39.72112,-104.91342,Entire home/apt,90,30,160,2023-10-31,1.29,5,147,2,
2216969,Modern Studio,10917089,Jeffrey,,Hilltop,39.7212,-104.91337,Entire home/apt,55,30,160,2024-02-29,1.56,5,226,4,
2232323,"Cozy Cottage in the Country Club,",11393480,Darrow,,Country Club,39.72367,-104.96557,Entire home/apt,260,7,98,2023-11-29,0.80,1,363,6,2017-BFN-0001514
2235726,Executive LODO Loft,11414205,Todd,,Union Station,39.75392809200818,-104.99667984547165,Entire home/apt,250,30,0,,,1,365,0,
2239191,"Entire 3 BR, Roomy Victorian Home, near RINO/DWTN.",1239512,Zorab,,Clayton,39.76768,-104.9551,Entire home/apt,169,3,86,2023-09-24,0.80,1,365,7,2017-BFN-0002932
2243316,"BEST! Location,no smoking,quiet,NoCleaningFee!",4087056,Jeanne,,City Park West,39.74245,-104.9681,Entire home/apt,97,29,38,2023-12-20,0.31,6,334,5,
2361919,The Cloisters at Berkeley,5811115,Annette,,Berkeley,39.7796,-105.03859,Entire home/apt,70,30,49,2023-12-30,0.40,5,220,4,
2466830,HISTORIC COTTAGE IN BONNIE BRAE,6896064,Greg,,Cory - Merrill,39.69062,-104.9548,Entire home/apt,300,29,11,2021-05-23,0.12,1,363,0,2018-BFN-0005028
2467260,parkside5280,11000035,Ryan,,City Park,39.74241,-104.95097,Entire home/apt,112,1,571,2024-03-15,4.73,1,153,22,2018-BFN-0008030
2487185,Beautifully remodeled-Just Minutes from Downtown!,4706233,Jeffrey,,Athmar Park,39.7038,-105.0116,Entire home/apt,189,29,20,2023-02-12,0.28,1,61,0,2019-BFN-0011743
2599115,Cozy Eastbridge Home walk to everything!,10128382,Kerry,,Stapleton,39.75778,-104.85861,Entire home/apt,155,2,216,2024-02-21,1.78,1,298,25,2017-BFN-0001227
2817786,Private Queen Room w Ensuite Bath,14414164,Mary,,Five Points,39.74687,-104.97561,Private room,90,30,146,2023-08-20,1.21,1,365,1,
2827887,Cozy Cottage in Lower Highlands 2BR,5181201,Danno & Rachel,,Highland,39.7682,-105.00232,Entire home/apt,150,30,20,2016-10-18,0.17,3,303,0,
2875696,"Cozy condo, 700 sq ft. near Lowry",14699024,Julie,,Windsor,39.70705,-104.8916,Entire home/apt,75,182,14,2022-09-30,0.12,1,59,0,
2908978,Peaceful Queen in Congress Park,9402581,Rita,,Congress Park,39.73396,-104.94702,Private room,60,29,208,2023-09-10,1.77,2,365,2,
2942068,Cozy Cottage in Lo Highlands Mr bed,5181201,Danno & Rachel,,Highland,39.76794,-105.00146,Private room,106,30,10,2016-09-11,0.08,3,365,0,
2960513,Historic 1800s townhouse @ downtown by Superhost,2544705,Gustavo,,Baker,39.72287,-104.995,Entire home/apt,70,31,97,2024-02-01,1.13,1,173,5,2017-BFN-0000613
2975710,Sloan's Lake Highlands Bungalow,15178224,Jennifer,,West Highland,39.75936,-105.04792,Entire home/apt,126,30,35,2024-03-01,0.30,1,193,8,
3138055,Classic Home on Capitol Hill,15933305,Sarah,,Capitol Hill,39.73193,-104.97878,Entire home/apt,,4,31,2023-09-22,0.44,2,0,2,2018-BFN-0004864
3150813,Modern Urban Oasis in Rino,135470,Mark,,Cole,39.77101,-104.96639,Entire home/apt,603,1,244,2024-01-21,2.05,1,357,9,2017-BFN-0001617
3280778,Art Deco Boho close to everything!,16581953,Jeff,,Athmar Park,39.70719,-105.01878,Entire home/apt,198,3,51,2024-01-21,1.77,1,41,22,2021-BFN-0008876
3334447,"Gorgeous 2 BR, 2 BA Townhome!",16835411,Sarah,,Five Points,39.75049,-104.97555,Entire home/apt,,3,168,2024-01-01,1.42,1,1,22,2019-BFN-0011425
3338717,Private basement apartment on park.,16853725,Nanci,,Rosedale,39.67652,-104.97801,Entire home/apt,90,2,203,2024-03-23,1.71,1,270,39,2016-BFN-0007960
3341556,1BD City Park Carriage House,16865529,Tim,,City Park West,39.74972,-104.97222,Entire home/apt,65,30,33,2024-03-23,0.28,2,160,5,
3404692,"Modern 3bd/3bath Home, walk to RiNo Arts District",180156649,Jacob,,Whittier,39.7574,-104.96713,Entire home/apt,149,1,269,2024-03-23,2.28,1,83,68,2022-BFN-0007379
3458369,Carriage House-Highlands Square,12969161,Jamie,,West Highland,39.76178,-105.03885,Entire home/apt,115,30,255,2021-05-08,2.16,1,334,0,
3463164,"CountryClub home, Quiet, Safe, Gated, Exclusive",10105976,Mike And Molly,,Fort Logan,39.64468,-105.0653,Private room,84,29,11,2019-05-17,0.10,1,87,0,
3479122,Unique 3-Level Loft in Famous Ballpark Neighborhood,17524202,Sam,,Five Points,39.75469,-104.98785,Entire home/apt,114,30,480,2020-06-02,4.05,1,89,0,
3542624,"Mod Downtown Perfection, 3BD w/ Patio, Fast WIFI",17833434,Clayton,,Lincoln Park,39.73248,-104.99906,Entire home/apt,109,2,140,2024-03-19,1.20,1,292,21,2020-BFN-0001541
3562277,Newly remodeled ground level basement 3 BR,17831791,Michelle,,University,39.6631,-104.96774,Private room,125,31,10,2020-08-16,0.08,1,364,0,
3605358,Historic Mansion - Room and Bath,18168193,Georgia,,Capitol Hill,39.73308,-104.97996,Private room,115,2,238,2024-03-25,2.02,1,352,27,2019-BFN-0009791
3685552,"SkyView Loft, in Healing Center ~ 30 DAYS OR MORE",1313972,Heather,,City Park,39.74172,-104.95845,Entire home/apt,60,30,107,2023-07-12,0.93,2,240,1,
3810191,Charming Bungalow in the Highlands,7879432,Cathy,,Berkeley,39.77321,-105.02888,Entire home/apt,125,3,47,2023-10-07,0.40,2,61,3,2022-BFN-0010747
3829793,Modern 1 Bed / 1 Bath Apartment in Uptown,2537989,Kristin,,North Capitol Hill,39.74367,-104.97908,Entire home/apt,103,60,11,2023-11-27,0.09,1,225,2,
3891080,Charming vintage Five Points apt,20134025,Kelly,,Five Points,39.75229,-104.97978,Entire home/apt,110,2,57,2023-12-23,4.32,1,22,51,2022-BFN-0020462
3960763,Relax in Denver's Best Neighborhood Platt Park!,20525963,Julie,,Platt Park,39.68769,-104.98715,Entire home/apt,149,2,29,2023-07-23,0.25,1,53,2,2023-BFN-0013155
4000181,Beautiful 2bed/1 bath Loft in Downtown Denver,20739244,Mark + Shahana,,Five Points,39.760994,-104.996796,Entire home/apt,110,29,20,2023-08-08,0.17,2,322,2,
4052272,The Spectrum Inn,18930052,Nikki & James,,Skyland,39.76146,-104.9503,Entire home/apt,105,30,170,2022-08-29,1.48,1,303,0,2017-BFN-0001623
4080404,Relax on City Park + Barrel Steam Sauna + Hot Tub,11706428,Aaron,,Skyland,39.75546,-104.95573,Entire home/apt,150,2,264,2024-03-10,4.51,1,162,53,2019-BFN-0008252
4135913,2 Cozy Rooms in Beautiful Shared Home near DIA,21456101,Jeff,,DIA,39.81750847806734,-104.76467765419835,Private room,,1,19,2023-11-19,2.24,1,0,19,2023-BFN-0020012
4137490,40th Floor with Endless Mountain & City Views,860762,Corey & Heidi,,CBD,39.74458,-104.99588,Entire home/apt,205,30,12,2022-08-07,0.18,1,182,0,
4150242,Historic Victorian Home in Central Denver,772942,Anastacia,,Whittier,39.75661,-104.97199,Entire home/apt,500,2,86,2023-11-24,0.80,1,181,9,2021-BFN-0001767
4180622,Modern Guest House in Berkeley Lake,5416557,Maureen,,Berkeley,39.77658,-105.04629,Entire home/apt,150,30,239,2021-11-15,2.12,1,89,0,
4191778,Cozy apt in historic bungalow,17347654,Erin,,Baker,39.7191,-104.99429,Entire home/apt,69,29,159,2023-12-17,1.38,1,360,9,2021-BFN-0009686
4236002,Modern Historic Denver Carriage House with Hot tub,21982508,Jb,,North Park Hill,39.7524,-104.92175,Entire home/apt,94,2,585,2024-03-25,5.09,1,163,66,2017-BFN-0008411
4241536,Cozy-Cool Highlands Cottage,22009424,Carlos,,West Highland,39.76387,-105.03138,Entire home/apt,105,30,32,2023-12-02,0.28,1,261,3,
4267851,"Spacious, bright, near parks, cafe, mkt, zoo, msm",22155542,Ben,,South Park Hill,39.74967,-104.93296,Entire home/apt,295,7,22,2023-07-15,0.19,1,153,2,2016-BFN-0007280
4294257,Full of Character AND Comfortable !,22292048,Travis,,Congress Park,39.73884825718342,-104.949571507518,Entire home/apt,94,1,578,2024-03-25,5.04,1,48,66,2016-BFN-0008410
4350594,Kid Friendly Home-Great Location with Sauna,245393,Melissa,,Hale,39.72904,-104.92346,Entire home/apt,175,29,10,2021-08-01,0.09,1,196,0,2020-BFN-0004676
4383018,Cozy Congress Park House with great walk-ability!,2214085,Sarah,,Congress Park,39.73524,-104.94417,Entire home/apt,175,4,73,2024-02-09,0.80,1,74,16,2020-BFN-0005176
4384783,Sunny Condo! Close To Downtown!,9597571,Jon & Irene,,Hale,39.73116,-104.93282,Entire home/apt,85,29,35,2023-12-12,0.33,1,173,2,
4416289,CHERRY CREEK NORTH! Long-Term Only (30+Days),22922907,David,,Cherry Creek,39.72322,-104.95696,Entire home/apt,132,30,12,2022-09-10,0.11,1,242,0,
4545539,Updated Downtown Apartment in Baker with Off-Street Parking,23466084,Tyler,,Baker,39.71749,-104.99085,Entire home/apt,83,1,485,2024-03-24,4.26,1,168,52,2017-BFN-0001958
4556950,☀░ Downtown High Rise SPIRE - Furnished 1br ☀,23623049,Scott,,CBD,39.74563,-104.99452,Entire home/apt,75,60,5,2023-09-30,0.07,1,260,2,
4556956,Exceptional Loft Living,7447790,Rick/Ali,,Union Station,39.75695,-105.00419,Entire home/apt,350,30,1,2021-07-02,0.03,1,263,0,
4574082,"Entire cozy house, 5 rooms/PET friendly!",8264792,Sheila,,Hilltop,39.72216,-104.90396,Entire home/apt,229,3,169,2024-03-15,1.50,1,276,7,2017-BFN-0007462
4581251,Cozy Cap Hill condo *min 30 day or longer stay,23747225,Lacey,,Capitol Hill,39.73483,-104.9757,Entire home/apt,75,30,28,2024-01-01,0.27,1,94,4,
4617226,Warm & inviting home in a great location - 2B/2B,3807039,Josh,,Washington Virginia Vale,39.70648,-104.9293,Private room,128,2,93,2024-03-09,1.84,2,52,15,2019-BFN-0010723
4637460,Charming Victorian in Curtis Park,10843433,Edric,,Five Points,39.75415,-104.98173,Entire home/apt,107,3,64,2024-03-14,0.57,1,65,15,2017-BFN-0002639
4638352,Cozy Studio in Denver's Best Neighborhood Berkeley,11850286,Portia,,West Highland,39.76902,-105.04846,Entire home/apt,91,2,481,2024-03-12,4.36,1,182,60,2016-BFN-0007165
4671545,"WIN! Best location,Quiet*Balcony,nosmoking,CLEAN!",4087056,Jeanne,,City Park West,39.74245,-104.9681,Entire home/apt,53,30,45,2024-03-05,0.41,6,365,3,
4692668,House in front of Washington Park,24260044,Patricio,,Washington Park,39.70212,-104.97209,Entire home/apt,133,2,47,2024-01-21,1.61,1,57,28,2021-BFN-0008287
4753876,RiNo Den,24532369,Ryan & Tina,,Five Points,39.7574,-104.98677,Entire home/apt,91,1,562,2024-03-08,5.64,1,211,75,2017-BFN-0002322
4856179,3BR with En-Suites,24981544,Michael,,West Colfax,39.73524008064244,-105.03669702382467,Entire home/apt,190,30,0,,,3,180,0,
4951295,Urban Nest in heart of Denver,34955862,Scott,,City Park West,39.74205,-104.96191,Entire home/apt,104,2,378,2024-03-19,3.64,41,328,47,2017-BFN-0001694
4964614,Historic Capitol Hill Mansion,25591329,Linda,,Capitol Hill,39.73377,-104.9807,Private room,115,2,281,2024-03-24,2.56,1,323,35,2017-BFN-0000290
4992412,"Cozy Cottage in Lo Highlands, 2nd b",5181201,Danno & Rachel,,Highland,39.76822,-105.00249,Private room,73,30,0,,,3,365,0,
5010213,Downtown Denver Union Station LoDo Loft Retreat,4252297,Andrea,,Union Station,39.75351,-105.0037,Entire home/apt,122,29,153,2023-12-17,1.39,1,74,2,
5184333,2 bedroom 2 baths  Mt Views sleeps 4,10751081,Beatrice (Bia),,Capitol Hill,39.73579,-104.98047,Entire home/apt,99,60,14,2022-08-13,0.13,2,333,0,
5364164,*Monthly Rental* 1-Bedroom 1-Bathroom Condo,27807630,Kyle,,Washington Virginia Vale,39.69713,-104.92667,Entire home/apt,88,29,0,,,1,335,0,
5379218,Large  Queen size Bedroom Denver DTC  I-25 / I-225,5852906,Dr. Faye,,Hampden South,39.64721,-104.8867,Private room,57,29,36,2022-10-01,0.38,2,362,0,2018-BFN-0008538
5414477,Bright Cap Hill Apt w/parking and free laundry.,28067552,Matt,,Capitol Hill,39.73679,-104.97994,Entire home/apt,,95,46,2024-03-17,0.43,1,48,3,
5531293,The Garden Suite,5811115,Annette,,Berkeley,39.78164,-105.038,Entire home/apt,91,30,31,2023-05-14,0.28,5,303,1,
5536068,"Downtown Denver Great Price, Best Location",28706795,Bryan,,CBD,39.74815,-104.99489,Entire home/apt,65,30,14,2024-03-13,0.13,1,53,3,
5558992,Cozy Carriage Home Sante Fe Style!,26125748,Adi & Edwin,,Lincoln Park,39.72979,-104.99557,Entire home/apt,64,29,159,2023-07-23,1.71,2,55,2,2019-BFN-0001582
5600653,"Spacious, Sunny, Private Balcony! Brooks Tower 5N",6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,78,30,3,2023-09-01,0.03,17,241,1,
5691878,Urban Studio Life! Brooks Tower 5F,6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,58,30,13,2023-10-01,0.13,17,231,2,
5716391,2x2 with a View! Brooks Tower 6J,6658113,Alex,,CBD,39.74651,-104.99634,Entire home/apt,98,30,2,2021-06-22,0.02,17,263,0,
5746214,Private Suite on Beautiful Wooded Street,16611775,Megan,,South Park Hill,39.7483,-104.91471,Private room,72,2,205,2023-11-22,2.96,1,87,19,2018-BFN-0007525
5794938,★ Penthouse ★Balcony★ Chef's Kitch ★ Garage,19065685,Allan,,North Capitol Hill,39.74326,-104.98088,Entire home/apt,120,3,612,2024-03-25,5.62,1,121,87,2019-BFN-0004106
5931452,Downtown Life w/Balcony! Brooks Tower 5K,6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,68,30,5,2023-09-03,0.05,17,264,1,
5955475,2x2 with Private Outdoor Space! Brooks Tower 5L,6658113,Alex,,CBD,39.74634,-104.99678,Entire home/apt,76,30,7,2023-09-29,0.07,17,249,2,
5966633,Lovely West Wash Park Guest House,30972487,Sabrina,,Speer,39.71396,-104.97608,Entire home/apt,94,1,415,2024-03-24,4.82,2,347,52,2017-BFN-0001904
5968656,Denver Highlands - Mini Mansion: A+ Location,30983019,Justin,,West Highland,39.76336,-105.02808,Entire home/apt,686,3,237,2024-03-03,2.31,1,253,25,2021-BFN-0000813
5990927,1880s Historic Garden Apartment 420 Friendly,12740723,Roger,,Five Points,39.7507,-104.98245,Entire home/apt,105,3,372,2024-02-14,3.44,3,64,36,2021-BFN-0002402
6044888,Centrally Located and Easy Access,31372083,Denise,,Harvey Park South,39.66293,-105.05011,Private room,,29,123,2022-11-17,1.29,1,27,0,2020-BFN-0002216
6065081,610 sq ft Condo on South Broadway,31481199,Dan,,Speer,39.71913,-104.982,Entire home/apt,100,29,68,2021-09-10,0.63,1,364,0,
6141491,"Cherry Creek area. Updated 5 bedroom, 3 bathroom.",31858502,Brian,,Washington Virginia Vale,39.6992,-104.92515,Entire home/apt,199,29,145,2023-12-22,1.34,3,310,3,
